Test-focused sweep: runs=1000 / candidates=3360 (epochs=3, split_strategy=random, seed=42, split=70/15/15, train_max_samples=50000)
[934/1000] big3   hidden=1024,512,256             bs=4096 lr=0.0005 do=0.0  wd=0.0    test_rmse=2.2563  test_acc=0.00%  (4.65s)
[935/1000] big4   hidden=1024,512,256,128         bs=1024 lr=0.001  do=0.05 wd=0.001  test_rmse=0.7268  test_acc=73.99%  (6.05s)
[936/1000] small2 hidden=128,64                   bs=4096 lr=0.001  do=0.05 wd=0.0    test_rmse=3.3455  test_acc=0.00%  (2.86s)
[937/1000] base2  hidden=256,128                  bs=2048 lr=0.004  do=0.1  wd=0.0    test_rmse=0.7055  test_acc=67.75%  (2.89s)
[938/1000] wide2  hidden=512,256                  bs=1024 lr=0.003  do=0.1  wd=0.0001 test_rmse=0.4969  test_acc=75.52%  (3.57s)
[939/1000] big4   hidden=1024,512,256,128         bs=4096 lr=0.004  do=0.1  wd=0.001  test_rmse=0.8970  test_acc=35.60%  (5.79s)
[940/1000] big3   hidden=1024,512,256             bs=4096 lr=0.002  do=0.1  wd=0.001  test_rmse=1.4947  test_acc=43.88%  (5.48s)
[941/1000] wide2  hidden=512,256                  bs=1024 lr=0.001  do=0.2  wd=0.001  test_rmse=0.9091  test_acc=73.11%  (3.53s)
[942/1000] base2  hidden=256,128                  bs=8192 lr=0.002  do=0.0  wd=0.0    test_rmse=2.6021  test_acc=9.97%  (3.0s)
[943/1000] deep4  hidden=512,256,128,64           bs=2048 lr=0.004  do=0.1  wd=0.0    test_rmse=0.6783  test_acc=72.12%  (3.85s)
[944/1000] deep3  hidden=512,256,128              bs=2048 lr=0.001  do=0.0  wd=0.0001 test_rmse=1.0553  test_acc=67.75%  (3.33s)
[945/1000] big3   hidden=1024,512,256             bs=8192 lr=0.001  do=0.05 wd=0.0    test_rmse=2.2838  test_acc=17.74%  (5.45s)
[946/1000] deep3  hidden=512,256,128              bs=2048 lr=0.002  do=0.2  wd=0.001  test_rmse=0.9138  test_acc=70.97%  (3.67s)
[947/1000] wide2  hidden=512,256                  bs=2048 lr=0.003  do=0.0  wd=0.0    test_rmse=0.8550  test_acc=64.93%  (3.08s)
[948/1000] base2  hidden=256,128                  bs=1024 lr=0.002  do=0.1  wd=0.001  test_rmse=0.7180  test_acc=72.98%  (2.91s)
[949/1000] base2  hidden=256,128                  bs=8192 lr=0.003  do=0.2  wd=0.001  test_rmse=2.2135  test_acc=15.46%  (3.19s)
[950/1000] deep4  hidden=512,256,128,64           bs=8192 lr=0.004  do=0.05 wd=0.0    test_rmse=1.9684  test_acc=0.00%  (4.06s)
[951/1000] big4   hidden=1024,512,256,128         bs=8192 lr=0.002  do=0.1  wd=0.0001 test_rmse=2.7418  test_acc=15.59%  (5.7s)
[952/1000] deep4  hidden=512,256,128,64           bs=4096 lr=0.003  do=0.2  wd=0.0    test_rmse=1.4253  test_acc=39.85%  (3.95s)
[953/1000] deep4  hidden=512,256,128,64           bs=2048 lr=0.003  do=0.0  wd=0.0001 test_rmse=0.9043  test_acc=70.82%  (3.48s)
[954/1000] deep4  hidden=512,256,128,64           bs=2048 lr=0.004  do=0.0  wd=0.0001 test_rmse=0.6894  test_acc=71.74%  (3.44s)
[955/1000] deep3  hidden=512,256,128              bs=1024 lr=0.002  do=0.0  wd=0.0001 test_rmse=0.6916  test_acc=72.15%  (3.31s)
[956/1000] big3   hidden=1024,512,256             bs=8192 lr=0.001  do=0.0  wd=0.001  test_rmse=2.2512  test_acc=22.22%  (4.63s)
[957/1000] big3   hidden=1024,512,256             bs=4096 lr=0.002  do=0.2  wd=0.0    test_rmse=1.3906  test_acc=43.92%  (5.56s)
[958/1000] big4   hidden=1024,512,256,128         bs=2048 lr=0.002  do=0.0  wd=0.0001 test_rmse=0.8131  test_acc=71.37%  (4.79s)
[959/1000] wide2  hidden=512,256                  bs=8192 lr=0.001  do=0.1  wd=0.0    test_rmse=2.2658  test_acc=15.27%  (3.69s)
[960/1000] base2  hidden=256,128                  bs=1024 lr=0.002  do=0.0  wd=0.0001 test_rmse=0.6768  test_acc=73.37%  (2.65s)
[961/1000] small2 hidden=128,64                   bs=2048 lr=0.0005 do=0.2  wd=0.0001 test_rmse=3.3341  test_acc=1.82%  (2.54s)
[962/1000] deep4  hidden=512,256,128,64           bs=2048 lr=0.003  do=0.0  wd=0.0    test_rmse=0.9043  test_acc=70.81%  (3.38s)
[963/1000] big3   hidden=1024,512,256             bs=2048 lr=0.002  do=0.1  wd=0.0001 test_rmse=0.8242  test_acc=67.81%  (5.42s)
[964/1000] big3   hidden=1024,512,256             bs=2048 lr=0.002  do=0.05 wd=0.001  test_rmse=0.8200  test_acc=67.23%  (5.47s)
[965/1000] deep4  hidden=512,256,128,64           bs=4096 lr=0.003  do=0.2  wd=0.0001 test_rmse=1.4253  test_acc=39.85%  (4.07s)
[966/1000] deep3  hidden=512,256,128              bs=4096 lr=0.004  do=0.2  wd=0.0001 test_rmse=1.1764  test_acc=55.09%  (3.93s)
[967/1000] wide2  hidden=512,256                  bs=1024 lr=0.002  do=0.05 wd=0.0001 test_rmse=0.5846  test_acc=74.93%  (3.51s)
[968/1000] deep3  hidden=512,256,128              bs=1024 lr=0.0005 do=0.0  wd=0.001  test_rmse=1.3109  test_acc=66.44%  (3.43s)
[969/1000] deep3  hidden=512,256,128              bs=4096 lr=0.001  do=0.1  wd=0.0001 test_rmse=1.6144  test_acc=45.07%  (3.95s)
[970/1000] big3   hidden=1024,512,256             bs=2048 lr=0.001  do=0.0  wd=0.001  test_rmse=1.0180  test_acc=69.26%  (4.76s)
[971/1000] wide2  hidden=512,256                  bs=1024 lr=0.001  do=0.05 wd=0.0001 test_rmse=0.8769  test_acc=73.61%  (3.53s)
[972/1000] wide2  hidden=512,256                  bs=2048 lr=0.003  do=0.05 wd=0.001  test_rmse=0.7318  test_acc=73.32%  (3.43s)
[973/1000] big3   hidden=1024,512,256             bs=1024 lr=0.002  do=0.0  wd=0.0    test_rmse=0.5246  test_acc=74.78%  (4.96s)
[974/1000] big4   hidden=1024,512,256,128         bs=1024 lr=0.001  do=0.05 wd=0.0    test_rmse=0.8053  test_acc=72.07%  (5.73s)
[975/1000] wide2  hidden=512,256                  bs=2048 lr=0.001  do=0.1  wd=0.001  test_rmse=1.0763  test_acc=65.40%  (3.48s)
[976/1000] small2 hidden=128,64                   bs=8192 lr=0.002  do=0.1  wd=0.0001 test_rmse=4.4252  test_acc=0.00%  (2.91s)
[977/1000] small2 hidden=128,64                   bs=2048 lr=0.001  do=0.05 wd=0.001  test_rmse=1.8178  test_acc=26.88%  (2.58s)
[978/1000] deep4  hidden=512,256,128,64           bs=8192 lr=0.002  do=0.05 wd=0.0001 test_rmse=3.4046  test_acc=0.00%  (3.98s)
[979/1000] small2 hidden=128,64                   bs=4096 lr=0.003  do=0.05 wd=0.0001 test_rmse=1.6429  test_acc=30.07%  (2.87s)
[980/1000] deep4  hidden=512,256,128,64           bs=4096 lr=0.003  do=0.05 wd=0.0001 test_rmse=1.3056  test_acc=45.41%  (3.97s)
[981/1000] small2 hidden=128,64                   bs=1024 lr=0.0005 do=0.2  wd=0.0    test_rmse=1.6437  test_acc=36.73%  (2.51s)
[982/1000] small2 hidden=128,64                   bs=2048 lr=0.003  do=0.0  wd=0.0001 test_rmse=0.8867  test_acc=62.54%  (2.44s)
[983/1000] deep3  hidden=512,256,128              bs=4096 lr=0.003  do=0.2  wd=0.0    test_rmse=1.1693  test_acc=34.99%  (3.93s)
[984/1000] deep4  hidden=512,256,128,64           bs=4096 lr=0.004  do=0.2  wd=0.001  test_rmse=1.4424  test_acc=35.25%  (4.03s)
[985/1000] big4   hidden=1024,512,256,128         bs=4096 lr=0.0005 do=0.2  wd=0.0    test_rmse=1.9704  test_acc=45.16%  (5.71s)
[986/1000] deep4  hidden=512,256,128,64           bs=4096 lr=0.001  do=0.0  wd=0.0    test_rmse=1.6975  test_acc=50.62%  (3.56s)
[987/1000] deep4  hidden=512,256,128,64           bs=1024 lr=0.004  do=0.0  wd=0.0001 test_rmse=0.4818  test_acc=75.83%  (3.58s)
[988/1000] wide2  hidden=512,256                  bs=4096 lr=0.0005 do=0.1  wd=0.0    test_rmse=2.1645  test_acc=26.81%  (3.68s)
[989/1000] base2  hidden=256,128                  bs=2048 lr=0.004  do=0.0  wd=0.0    test_rmse=0.6853  test_acc=65.47%  (2.63s)
[990/1000] big3   hidden=1024,512,256             bs=8192 lr=0.002  do=0.2  wd=0.0001 test_rmse=2.6299  test_acc=14.10%  (5.5s)
[991/1000] wide2  hidden=512,256                  bs=2048 lr=0.004  do=0.05 wd=0.001  test_rmse=0.5774  test_acc=74.96%  (3.48s)
[992/1000] small2 hidden=128,64                   bs=8192 lr=0.001  do=0.0  wd=0.001  test_rmse=7.3763  test_acc=0.08%  (2.84s)
[993/1000] base2  hidden=256,128                  bs=8192 lr=0.0005 do=0.2  wd=0.0001 test_rmse=8.9061  test_acc=0.01%  (3.22s)
[994/1000] deep3  hidden=512,256,128              bs=4096 lr=0.0005 do=0.05 wd=0.001  test_rmse=2.5760  test_acc=9.70%  (3.95s)
[995/1000] big3   hidden=1024,512,256             bs=2048 lr=0.0005 do=0.05 wd=0.0001 test_rmse=1.6257  test_acc=49.31%  (5.51s)
[996/1000] big3   hidden=1024,512,256             bs=4096 lr=0.004  do=0.0  wd=0.0001 test_rmse=1.2619  test_acc=0.00%  (4.65s)
[997/1000] big4   hidden=1024,512,256,128         bs=2048 lr=0.004  do=0.1  wd=0.0001 test_rmse=0.5435  test_acc=74.50%  (5.71s)
[998/1000] deep3  hidden=512,256,128              bs=1024 lr=0.001  do=0.05 wd=0.001  test_rmse=1.0560  test_acc=71.25%  (3.75s)
[999/1000] deep3  hidden=512,256,128              bs=8192 lr=0.004  do=0.1  wd=0.0001 test_rmse=3.3007  test_acc=7.02%  (3.91s)
[1000/1000] big4   hidden=1024,512,256,128         bs=1024 lr=0.004  do=0.05 wd=0.001  test_rmse=0.4511  test_acc=75.19%  (6.17s)

Top configs by TEST RMSE (log1p price):
  test_rmse=0.4251  test_acc=77.45%  val_rmse=0.4187  name=big4 hidden=1024,512,256,128 bs=1024 lr=0.004 do=0.0 wd=0.0001 emb_cap=64
  test_rmse=0.4506  test_acc=75.22%  val_rmse=0.4426  name=big4 hidden=1024,512,256,128 bs=1024 lr=0.004 do=0.05 wd=0.0001 emb_cap=64
  test_rmse=0.4511  test_acc=75.19%  val_rmse=0.4432  name=big4 hidden=1024,512,256,128 bs=1024 lr=0.004 do=0.05 wd=0.001 emb_cap=64
  test_rmse=0.4535  test_acc=76.95%  val_rmse=0.4412  name=wide2 hidden=512,256 bs=1024 lr=0.004 do=0.0 wd=0.0 emb_cap=64
  test_rmse=0.4588  test_acc=75.82%  val_rmse=0.4520  name=big4 hidden=1024,512,256,128 bs=1024 lr=0.004 do=0.05 wd=0.0001 emb_cap=32
  test_rmse=0.4619  test_acc=74.85%  val_rmse=0.4530  name=big4 hidden=1024,512,256,128 bs=1024 lr=0.004 do=0.0 wd=0.0 emb_cap=32
  test_rmse=0.4621  test_acc=74.84%  val_rmse=0.4532  name=big4 hidden=1024,512,256,128 bs=1024 lr=0.004 do=0.0 wd=0.0001 emb_cap=32
  test_rmse=0.4631  test_acc=75.57%  val_rmse=0.4603  name=big3 hidden=1024,512,256 bs=1024 lr=0.004 do=0.1 wd=0.001 emb_cap=32
  test_rmse=0.4670  test_acc=76.17%  val_rmse=0.4606  name=big3 hidden=1024,512,256 bs=1024 lr=0.004 do=0.05 wd=0.0 emb_cap=32
  test_rmse=0.4682  test_acc=76.36%  val_rmse=0.4532  name=big3 hidden=1024,512,256 bs=1024 lr=0.004 do=0.05 wd=0.001 emb_cap=64
  test_rmse=0.4685  test_acc=75.48%  val_rmse=0.4541  name=big3 hidden=1024,512,256 bs=1024 lr=0.004 do=0.0 wd=0.001 emb_cap=64
  test_rmse=0.4685  test_acc=75.46%  val_rmse=0.4541  name=big3 hidden=1024,512,256 bs=1024 lr=0.004 do=0.0 wd=0.0 emb_cap=64
  test_rmse=0.4718  test_acc=75.38%  val_rmse=0.4635  name=big3 hidden=1024,512,256 bs=1024 lr=0.004 do=0.2 wd=0.001 emb_cap=64
  test_rmse=0.4766  test_acc=76.51%  val_rmse=0.4666  name=deep4 hidden=512,256,128,64 bs=1024 lr=0.004 do=0.0 wd=0.0001 emb_cap=64
  test_rmse=0.4797  test_acc=76.29%  val_rmse=0.4563  name=wide2 hidden=512,256 bs=1024 lr=0.003 do=0.0 wd=0.001 emb_cap=64
  test_rmse=0.4801  test_acc=75.65%  val_rmse=0.4677  name=wide2 hidden=512,256 bs=1024 lr=0.004 do=0.05 wd=0.001 emb_cap=32
  test_rmse=0.4813  test_acc=75.13%  val_rmse=0.4652  name=big4 hidden=1024,512,256,128 bs=2048 lr=0.004 do=0.0 wd=0.0 emb_cap=64
  test_rmse=0.4818  test_acc=75.83%  val_rmse=0.4656  name=deep4 hidden=512,256,128,64 bs=1024 lr=0.004 do=0.0 wd=0.0001 emb_cap=32
  test_rmse=0.4820  test_acc=75.79%  val_rmse=0.4656  name=deep4 hidden=512,256,128,64 bs=1024 lr=0.004 do=0.0 wd=0.0 emb_cap=32
  test_rmse=0.4820  test_acc=75.74%  val_rmse=0.4658  name=deep4 hidden=512,256,128,64 bs=1024 lr=0.004 do=0.0 wd=0.001 emb_cap=32
  test_rmse=0.4822  test_acc=73.43%  val_rmse=0.4738  name=big4 hidden=1024,512,256,128 bs=1024 lr=0.004 do=0.1 wd=0.0001 emb_cap=64
  test_rmse=0.4841  test_acc=76.05%  val_rmse=0.4700  name=deep3 hidden=512,256,128 bs=1024 lr=0.004 do=0.0 wd=0.0001 emb_cap=32
  test_rmse=0.4841  test_acc=76.05%  val_rmse=0.4700  name=deep3 hidden=512,256,128 bs=1024 lr=0.004 do=0.0 wd=0.001 emb_cap=32
  test_rmse=0.4864  test_acc=75.54%  val_rmse=0.4732  name=deep3 hidden=512,256,128 bs=1024 lr=0.004 do=0.05 wd=0.0 emb_cap=64
  test_rmse=0.4865  test_acc=75.55%  val_rmse=0.4733  name=deep3 hidden=512,256,128 bs=1024 lr=0.004 do=0.05 wd=0.001 emb_cap=64

Saved results: sweep_1000_models.csv
